,NAME,DATE,PRCP,SNOW,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,YEAR,PRCP_calc,SNOW_calc,Weather_cond
1109,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-14,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1110,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-15,0.01,0.0,1.0,,,,,,,,,2016,y,n,Rain
1111,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-16,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1112,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-17,0.0,0.0,1.0,1.0,,,,,,1.0,,2016,n,n,Fog
1113,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-18,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1114,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-19,0.01,0.1,1.0,,,,,,,,,2016,y,y,Snow
1115,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-20,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1116,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-21,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1117,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-22,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1118,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-23,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1119,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-24,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1120,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-25,0.0,0.0,1.0,,,,,,,,,2016,n,n,Fog
1121,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-26,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1122,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-27,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1123,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-28,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1124,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-29,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1125,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-30,0.1,0.8,1.0,,,,,,,,,2016,y,y,Snow
1126,"DENVER INTERNATIONAL AIRPORT, CO US",2016-01-31,0.0,0.2,1.0,,,,,,,,,2016,n,y,Snow
1127,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-01,0.33,6.9,1.0,1.0,,,,,,,,2016,y,y,Snow
1128,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-02,0.15,4.7,1.0,,,,,,,1.0,,2016,y,y,Snow
1129,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-03,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1130,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-04,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1131,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-05,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1132,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-06,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1133,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-07,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1134,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-08,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1135,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-09,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1136,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-10,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1137,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-11,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1138,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-12,0.0,0.0,1.0,1.0,,,,,,,,2016,n,n,Fog
1139,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-13,0.0,0.0,1.0,1.0,,,,,,1.0,,2016,n,n,Fog
1140,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-14,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1141,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-15,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1142,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-16,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1143,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-17,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1144,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-18,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1145,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-19,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1146,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-20,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1147,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-21,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1148,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-22,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1149,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-23,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1150,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-24,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1151,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-25,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1152,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-26,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1153,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-27,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1154,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-28,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1155,"DENVER INTERNATIONAL AIRPORT, CO US",2016-02-29,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1156,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-01,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1157,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-02,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1158,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-03,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1159,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-04,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1160,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-05,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1161,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-06,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1162,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-07,0.01,0.0,1.0,,,,,,,,,2016,y,n,Rain
1163,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-08,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1164,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-09,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1165,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-10,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1166,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-11,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1167,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-12,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1168,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-13,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1169,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-14,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1170,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-15,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1171,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-16,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1172,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-17,0.21,3.8,1.0,1.0,,,,,,1.0,,2016,y,y,Snow
1173,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-18,0.07,0.9,1.0,,,,,,,1.0,,2016,y,y,Snow
1174,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-19,0.0,0.0,1.0,,,,,,,,,2016,n,n,Fog
1175,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-20,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1176,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-21,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1177,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-22,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1178,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-23,0.77,13.1,1.0,1.0,,,,,,,1.0,2016,y,y,Snow
1179,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-24,0.0,0.0,1.0,,,,,,,,,2016,n,n,Fog
1180,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-25,0.01,0.0,1.0,,,,,,,,,2016,y,n,Rain
1181,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-26,0.02,0.6,1.0,,,,,,,,,2016,y,y,Snow
1182,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-27,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1183,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-28,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1184,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-29,0.04,0.0,1.0,,1.0,,1.0,,,,,2016,y,n,Thunderstorm
1185,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-30,0.04,0.0,1.0,,,,,,,,,2016,y,n,Rain
1186,"DENVER INTERNATIONAL AIRPORT, CO US",2016-03-31,0.01,0.0,1.0,,,,,,,1.0,,2016,y,n,Rain
1187,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-01,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1188,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-02,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1189,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-03,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1190,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-04,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1191,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-05,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1192,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-06,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1193,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-07,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1194,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-08,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1195,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-09,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1196,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-10,0.13,0.0,1.0,,1.0,,,,,,,2016,y,n,Thunderstorm
1197,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-11,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1198,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-12,0.01,0.0,,,1.0,,,,,,,2016,y,n,Thunderstorm
1199,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-13,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1200,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-14,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1201,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-15,0.14,0.0,1.0,,,,,,,,,2016,y,n,Rain
1202,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-16,1.19,11.8,1.0,1.0,,,,,,,,2016,y,y,Snow
1203,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-17,0.06,0.3,1.0,1.0,,,,,,1.0,,2016,y,y,Snow
1204,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-18,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1205,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-19,0.11,0.0,1.0,,,,,,,,,2016,y,n,Rain
1206,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-20,0.0,0.0,1.0,,,,,,,,,2016,n,n,Fog
1207,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-21,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1208,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-22,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1209,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-23,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1210,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-24,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1211,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-25,0.02,0.0,,,1.0,,,,,,,2016,y,n,Thunderstorm
1212,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-26,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1213,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-27,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1214,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-28,0.02,0.0,1.0,,,,,,,,,2016,y,n,Rain
1215,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-29,0.73,2.0,1.0,1.0,,,,,,,,2016,y,y,Snow
1216,"DENVER INTERNATIONAL AIRPORT, CO US",2016-04-30,0.15,1.5,1.0,1.0,,,,,,,,2016,y,y,Snow
1217,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-01,0.05,0.0,1.0,,,,,,,,,2016,y,n,Rain
1218,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-02,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1219,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-03,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1220,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-04,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1221,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-05,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1222,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-06,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1223,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-07,0.02,0.0,,,1.0,,,,,,,2016,y,n,Thunderstorm
1224,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-08,0.0,0.0,1.0,,1.0,,,,,1.0,,2016,n,n,Thunderstorm
1225,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-09,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1226,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-10,0.36,0.0,,,1.0,,,,,,,2016,y,n,Thunderstorm
1227,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-11,0.05,0.0,,,1.0,,,,,,,2016,y,n,Thunderstorm
1228,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-12,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1229,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-13,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1230,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-14,0.0,0.0,1.0,,,,,,,1.0,,2016,n,n,Fog
1231,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-15,0.01,0.0,1.0,,,,,,,,,2016,y,n,Rain
1232,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-16,0.26,0.0,1.0,1.0,1.0,,,,,,,2016,y,n,Thunderstorm
1233,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-17,0.08,0.0,1.0,,,,,,,,,2016,y,n,Rain
1234,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-18,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1235,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-19,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1236,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-20,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1237,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-21,0.0,0.0,1.0,,,,,,,,,2016,n,n,Fog
1238,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-22,0.0,0.0,1.0,1.0,,,,,,1.0,,2016,n,n,Fog
1239,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-23,0.07,0.0,,,1.0,,,,,,,2016,y,n,Thunderstorm
1240,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-24,0.04,0.0,,,1.0,,,,,,,2016,y,n,Thunderstorm
1241,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-25,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1242,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-26,1.15,0.0,,,1.0,,1.0,,,,,2016,y,n,Thunderstorm
1243,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-27,0.23,0.0,1.0,,1.0,,1.0,,,,,2016,y,n,Thunderstorm
1244,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-28,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1245,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-29,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1246,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-30,0.01,0.0,,,1.0,,,,,,,2016,y,n,Thunderstorm
1247,"DENVER INTERNATIONAL AIRPORT, CO US",2016-05-31,0.05,0.0,1.0,,1.0,,,,,,,2016,y,n,Thunderstorm
1248,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-01,0.13,0.0,1.0,,1.0,,,,,,,2016,y,n,Thunderstorm
1249,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-02,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1250,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-03,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1251,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-04,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1252,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-05,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1253,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-06,0.38,0.0,1.0,,1.0,,,,,,,2016,y,n,Thunderstorm
1254,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-07,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1255,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-08,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1256,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-09,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1257,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-10,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1258,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-11,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1259,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-12,0.44,0.0,1.0,,1.0,,,,,,,2016,y,n,Thunderstorm
1260,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-13,0.63,0.0,1.0,,1.0,,1.0,,,,,2016,y,n,Thunderstorm
1261,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-14,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1262,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-15,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1263,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-16,0.0,0.0,,,,,,,,1.0,,2016,n,n,Smoke
1264,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-17,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1265,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-18,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1266,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-19,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1267,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-20,0.0,0.0,1.0,,,,,,,1.0,,2016,n,n,Fog
1268,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-21,0.01,0.0,1.0,,1.0,,,,,1.0,,2016,y,n,Thunderstorm
1269,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-22,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1270,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-23,0.02,0.0,,,1.0,,,,,,,2016,y,n,Thunderstorm
1271,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-24,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1272,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-25,0.01,0.0,,,,,,,,,,2016,y,n,Rain
1273,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-26,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1274,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-27,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1275,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-28,0.0,0.0,1.0,,1.0,,,,,,,2016,n,n,Thunderstorm
1276,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-29,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1277,"DENVER INTERNATIONAL AIRPORT, CO US",2016-06-30,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1278,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-01,0.61,0.0,1.0,,1.0,,,,,,,2016,y,n,Thunderstorm
1279,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-02,0.15,0.0,1.0,,,,,,,,,2016,y,n,Rain
1280,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-03,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1281,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-04,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1282,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-05,0.0,0.0,,,1.0,,,,,1.0,,2016,n,n,Thunderstorm
1283,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-06,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1284,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-07,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1285,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-08,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1286,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-09,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1287,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-10,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1288,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-11,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1289,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-12,0.02,0.0,,,,,,,,,,2016,y,n,Rain
1290,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-13,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1291,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-14,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1292,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-15,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1293,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-16,0.0,0.0,1.0,,1.0,,,,,,,2016,n,n,Thunderstorm
1294,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-17,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1295,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-18,0.11,0.0,,,1.0,,,,,,,2016,y,n,Thunderstorm
1296,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-19,0.17,0.0,,,1.0,,,,,,,2016,y,n,Thunderstorm
1297,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-20,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1298,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-21,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1299,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-22,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1300,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-23,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1301,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-24,0.0,0.0,,,1.0,,,,1.0,,,2016,n,n,Thunderstorm
1302,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-25,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1303,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-26,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1304,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-27,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1305,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-28,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1306,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-29,0.0,0.0,,,1.0,,,,,,,2016,n,n,Thunderstorm
1307,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-30,0.0,0.0,,,,,,,,,,2016,n,n,Clear/Cloudy
1308,"DENVER INTERNATIONAL AIRPORT, CO US",2016-07-31,0.01,0.0,,,1.0,,,,,,,2016,y,n,Thunderstorm
